N;file_name;flag;result
2810;IMG_20180311_184908.JPG;Family;1.0
2811;IMG_20180324_143114.jpg;Family;0.9986386895179749
2812;IMG_20180401_175808.JPG;Family;0.9999303817749023
2813;IMG_20180614_150149.jpg;Work;1.6511313205569422e-08
2814;IMG_20180629_112637.JPG;Family;0.9891232848167419
2815;IMG_20180706_161726.JPG;Family;0.9894096851348877
2816;IMG_20180717_162202.JPG;Family;0.9999693632125854
2817;IMG_20180807_122641.JPG;Family;0.996350884437561
2818;IMG_20180831_092035.JPG;Work;0.34006714820861816
2819;IMG_20181004_110743.JPG;Work;0.2345033586025238
2820;IMG_20181006_152943.JPG;Family;1.0
2821;IMG_20181019_180626.JPG;Family;0.9992497563362122
2822;IMG_20181213_104452.JPG;Family;0.9999496936798096
2823;IMG_20181213_114725.JPG;Family;0.9985437393188477
2824;IMG_20181222_184519.JPG;Family;0.9001217484474182
2825;IMG_20190102_103244.JPG;Family;1.0
2826;IMG_20190103_172920.JPG;Family;1.0
2827;IMG_20190204_170431.JPG;Work;0.020038651302456856
2828;IMG_20190207_144348.JPG;Work;0.11691083759069443
2829;IMG_20190212_122753.JPG;Work;0.21119990944862366
2830;IMG_20190221_143542.JPG;Family;0.999908447265625
2831;IMG_20190222_113340.JPG;Work;0.10764016211032867
2832;IMG_20190319_185317.JPG;Family;0.9117567539215088
2833;IMG_20190422_210811.JPG;Family;0.9934374690055847
2834;IMG_20190507_172937.JPG;Work;0.013704854995012283
2835;IMG_20200704_150709.JPG;Family;0.9994621872901917
2836;IMG_20190601_141629.JPG;Family;1.0
2837;IMG_20190702_124324.JPG;Work;0.763174831867218
2838;IMG_20191031_115003.JPG;Family;0.9284448623657227
2839;IMG_20200807_120825.JPG;Work;0.0146796191111207
2840;IMG_20191114_121633.JPG;Family;1.0
2841;IMG_20191126_101848.jpg;Work;0.005385538097470999
2842;IMG_20200307_122623.JPG;Family;1.0
2843;IMG_20200308_151635.JPG;Family;0.9775436520576477
2844;IMG_20200407_183150.jpg;Family;0.9963659048080444
2845;IMG_20200409_141913.JPG;Family;1.0
2846;IMG_20200410_100939.JPG;Work;0.01019650511443615
2847;IMG_20200430_104304.JPG;Work;0.0001983651309274137
2848;IMG_20200430_104313.JPG;Work;0.00013357543502934277
2849;IMG_20200430_110134.JPG;Family;0.999903678894043
2850;IMG_20200507_135806.JPG;Family;1.0
2851;IMG_20200519_105733.JPG;Work;4.8092755796450393e-20
2852;IMG_20200522_092001.jpg;Family;0.998181939125061
2853;IMG_20200529_110543.JPG;Family;0.9554829597473145
2854;IMG_20200602_114800.JPG;Work;0.5266155004501343
2855;IMG_20200825_094111.jpg;Family;0.9884394407272339
2856;IMG_20200911_115925.JPG;Work;0.13211572170257568
2857;IMG_20160108_144723.JPG;Family;1.0
2858;IMG_20160107_152023.JPG;Family;0.9999996423721313
2859;IMG_20161204_164702.JPG;Family;0.8856685757637024
2860;IMG_20160602_110446.JPG;Work;0.0020015607587993145
2861;IMG_20160929_162113.JPG;Work;0.5325688719749451
2862;IMG_20160903_120539.JPG;Family;0.9949262142181396
2863;IMG_20160629_094247.JPG;Work;0.0008220345480367541
2864;IMG_20160213_175925.JPG;Family;0.9994097948074341
2865;IMG_20200704_145452.JPG;Family;0.999929666519165
2866;IMG_20150824_131149.JPG;Work;0.7404745221138
2867;IMG_20160808_123620.JPG;Work;0.567766010761261
2868;IMG_20190726_135852.JPG;Family;0.8785804510116577
2869;IMG_20170219_140409.JPG;Work;0.026802122592926025
2870;IMG_20160909_174559.JPG;Family;0.9360421895980835
2871;IMG_20161107_193842.JPG;Family;0.9968090653419495
2872;IMG_20160630_185049.JPG;Family;0.8592111468315125
2873;IMG_20160701_092529_1.JPG;Work;0.41045284271240234
2874;IMG_20190808_135133.JPG;Work;3.971971906935323e-08
2875;IMG_20160616_183643_1.JPG;Family;0.8681858777999878
2876;IMG_20160508_210950.JPG;Family;0.9999303817749023
2877;IMG_20160812_125059.JPG;Family;0.9999997615814209
2878;IMG_20160714_184930.JPG;Work;4.063060922866041e-13
2879;IMG_20200713_121655.JPG;Work;0.45670801401138306
2880;IMG_20190831_133246.JPG;Family;1.0
2881;IMG_20160609_091133_1.JPG;Work;2.0309140347793672e-20
2882;IMG_20170426_165302.JPG;Work;1.6597218177594186e-07
2883;IMG_20151114_160003.JPG;Family;0.9999884366989136
2884;IMG_20160822_191418.JPG;Family;0.9592289924621582
2885;IMG_20160625_144650.JPG;Family;1.0
2886;IMG_20160819_154708.JPG;Family;1.0
2887;IMG_20161107_195619.JPG;Family;0.9995878338813782
2888;IMG_20170604_183101.JPG;Family;1.0
2889;IMG_20170612_175457.JPG;Family;1.0
2890;IMG_20170706_095907.JPG;Family;1.0
2891;IMG_20170712_201308.JPG;Family;0.9861040711402893
2892;IMG_20170807_184135.JPG;Work;2.071235627454371e-08
2893;IMG_20170810_164411.JPG;Family;0.9999990463256836
2894;IMG_20170902_181335.JPG;Family;1.0
2895;IMG_20170903_155724.JPG;Family;1.0
2896;IMG_20170909_130109.JPG;Family;1.0
2897;IMG_20170915_133248.JPG;Family;1.0
2898;IMG_20171014_111248.JPG;Family;0.9995152950286865
2899;IMG_20171112_182659.JPG;Family;0.9999890327453613
2900;IMG_20171115_183736.JPG;Work;0.04789839684963226
2901;IMG_20180125_130923.JPG;Family;0.9960558414459229
2902;IMG_20180130_163630.JPG;Work;0.0016744064632803202
2903;IMG_20180207_122149.JPG;Work;0.0249075498431921
2904;IMG_20180318_172618.JPG;Family;1.0
2905;IMG_20180401_153954.JPG;Family;0.9969984292984009
2906;IMG_20180401_163533.JPG;Family;0.9999923706054688
2907;IMG_20180430_121150.JPG;Family;1.0
2908;IMG_20180530_115240.JPG;Family;0.999092698097229
2909;IMG_20180621_194440.jpg;Family;0.9346266388893127
2910;IMG_20180805_160324.JPG;Work;0.4980783760547638
2911;IMG_20180807_133304.JPG;Work;0.7642055153846741
2912;IMG_20180813_104244.JPG;Family;0.9911823272705078
2913;IMG_20180828_144316.JPG;Family;0.991145670413971
2914;IMG_20180828_162934.jpg;Family;0.915571391582489
2915;IMG_20180830_132351.JPG;Family;0.9946576952934265
2916;IMG_20180830_132415.JPG;Family;0.9996881484985352
2917;IMG_20181002_111733.jpg;Family;0.998854398727417
2918;IMG_20181004_094704.JPG;Work;0.4216615855693817
2919;IMG_20181013_133534.JPG;Family;1.0
2920;IMG_20181103_152803.JPG;Family;1.0
2921;IMG_20200801_194050.JPG;Family;1.0
2922;IMG_20181213_130746.JPG;Work;0.002248454838991165
2923;IMG_20181217_130319.JPG;Family;0.9871842265129089
2924;IMG_20181218_164942.jpg;Work;0.1963397115468979
2925;IMG_20190103_135949.JPG;Family;1.0
2926;IMG_20190107_201850.JPG;Family;0.9993922710418701
2927;IMG_20190116_192536.JPG;Family;0.9999990463256836
2928;IMG_20190124_150514.JPG;Work;2.7016280000680126e-05
2929;IMG_20190202_150332.JPG;Work;0.7143263220787048
2930;IMG_20190219_102904.JPG;Work;0.08947107195854187
2931;IMG_20190219_114550.JPG;Family;0.9015133380889893
2932;IMG_20190221_143551.JPG;Family;0.8316294550895691
2933;IMG_20190222_111850.JPG;Work;0.2073785960674286
2934;IMG_20190302_181112.JPG;Family;0.9991151690483093
2935;IMG_20190401_122428.JPG;Family;0.9813474416732788
2936;IMG_20190507_121537.JPG;Family;0.9975616931915283
2937;IMG_20190509_113656.JPG;Family;1.0
2938;IMG_20190519_225906.JPG;Family;0.9996111989021301
2939;IMG_20190618_151828.jpg;Work;0.1189294382929802
2940;IMG_20190620_153742.JPG;Work;0.012634213082492352
2941;IMG_20190621_200014.JPG;Family;0.999969482421875
2942;IMG_20190627_121755.JPG;Work;5.3372627206726975e-08
2943;IMG_20190902_083630.JPG;Family;1.0
2944;IMG_20190902_084002.JPG;Family;1.0
2945;IMG_20191012_115014.jpg;Family;0.9999985694885254
2946;IMG_20191015_164528.JPG;Family;0.999980092048645
2947;IMG_20191024_124434.JPG;Family;1.0
2948;IMG_20191031_123714.JPG;Work;0.6606087684631348
2949;IMG_20191114_161000.JPG;Family;0.9999998807907104
2950;IMG_20191116_214134.JPG;Family;0.9996509552001953
2951;IMG_20191215_201944.JPG;Work;0.6335473656654358
2952;IMG_20191218_180647.jpg;Work;0.024527765810489655
2953;IMG_20191223_112314.jpg;Work;0.024435250088572502
2954;IMG_20200311_113953.JPG;Work;0.005273766350001097
2955;IMG_20200430_095738.JPG;Work;0.17052610218524933
2956;IMG_20200602_114726.JPG;Family;0.999998927116394
2957;IMG_20200807_105544.JPG;Family;0.9999998807907104
2958;IMG_20200807_110826.JPG;Work;0.1611248403787613
2959;IMG_20200827_132947.JPG;Work;0.029562728479504585
2960;IMG_20200830_183302.JPG;Family;0.9999909400939941
2961;IMG_20160627_182840_1.JPG;Family;1.0
2962;IMG_20160723_171625.JPG;Family;0.9993558526039124
2963;IMG_20150830_235729.JPG;Family;1.0
2964;IMG_20150911_103714.JPG;Family;0.9955279231071472
2965;IMG_20160115_174002.JPG;Family;0.9423202872276306
2966;IMG_20160130_170407.JPG;Family;0.9999383687973022
2967;IMG_20161015_160911.JPG;Family;1.0
2968;IMG_20190808_142930.JPG;Work;0.6732884645462036
2969;IMG_20161204_164214.JPG;Family;0.938303530216217
2970;IMG_20150503_195049.JPG;Work;0.7669757008552551
2971;IMG_20160627_183719.JPG;Family;1.0
2972;IMG_20160108_145002.JPG;Family;0.9999580383300781
2973;IMG_20160502_124944.JPG;Family;1.0
2974;IMG_20160618_172448.JPG;Family;0.9923855066299438
2975;IMG_20160604_092958.JPG;Family;1.0
2976;IMG_20160130_125233.JPG;Family;0.9988114833831787
2977;IMG_20160109_161125.JPG;Family;0.9999370574951172
2978;IMG_20160723_182313.JPG;Family;1.0
2979;IMG_20160401_120239.JPG;Family;0.9504597783088684
2980;IMG_20161008_090011.JPG;Family;0.9658690094947815
2981;IMG_20151216_204012.JPG;Family;1.0
2982;IMG_20151115_193727.JPG;Work;0.0028145420365035534
2983;IMG_20160709_104722.JPG;Work;0.0493282675743103
2984;IMG_20160213_175924_1.JPG;Work;0.11261820793151855
2985;IMG_20151122_144548.JPG;Family;0.9999998807907104
2986;IMG_20160609_172217.JPG;Family;0.9999996423721313
2987;IMG_20160620_164753_1.JPG;Work;5.158966587259783e-07
2988;IMG_20161120_214121.JPG;Family;1.0
2989;IMG_20151125_192425.JPG;Family;0.9999357461929321
2990;IMG_20170604_182957.JPG;Family;1.0
2991;IMG_20170604_183249.JPG;Family;1.0
2992;IMG_20170705_142706.JPG;Family;0.8068371415138245
2993;IMG_20170802_161023.JPG;Work;0.7821162343025208
2994;IMG_20170810_100136.JPG;Family;1.0
2995;IMG_20171007_160822.JPG;Family;1.0
2996;IMG_20171115_185816.JPG;Family;0.9999998807907104
2997;IMG_20180106_215959.JPG;Family;0.995473325252533
2998;IMG_20180107_214946.JPG;Family;1.0
2999;IMG_20180124_074243.JPG;Work;0.655810534954071
3000;IMG_20180207_091413.JPG;Work;0.3942175805568695
3001;IMG_20180210_110808.JPG;Family;1.0
3002;IMG_20180210_124548.JPG;Family;1.0
3003;IMG_20180219_152649.JPG;Work;0.6754715442657471
3004;IMG_20180419_101708.JPG;Family;0.9931595325469971
3005;IMG_20180422_194625.JPG;Family;0.9999995231628418
3006;IMG_20180422_203026.JPG;Family;0.9981597065925598
3007;IMG_20180523_111749.JPG;Family;0.9998034834861755
3008;IMG_20180706_115326.jpg;Work;0.4688098728656769
3009;IMG_20180804_165133.JPG;Family;0.9970816969871521
3010;IMG_20180811_161125.JPG;Family;1.0
3011;IMG_20180821_143131.JPG;Family;0.9989174604415894
3012;IMG_20180909_165248.jpg;Family;1.0
3013;IMG_20180927_104238.jpg;Family;1.0
3014;IMG_20180929_223307.JPG;Family;0.9998781681060791
3015;IMG_20181004_225344.JPG;Family;0.9185605049133301
3016;IMG_20181011_110711.JPG;Family;0.999936580657959
3017;IMG_20181103_152815.JPG;Family;0.9999990463256836
3018;IMG_20181106_141403.JPG;Work;0.0004035438469145447
3019;IMG_20181121_112405.JPG;Family;0.8529983162879944
3020;IMG_20181226_112637.JPG;Family;0.9208422899246216
3021;IMG_20181226_112651_1.JPG;Family;0.9885696768760681
3022;IMG_20190124_144553.JPG;Work;0.6570177674293518
3023;IMG_20190219_121625.JPG;Family;0.9988846182823181
3024;IMG_20190220_143313.JPG;Family;0.9997743964195251
3025;IMG_20190221_144327.JPG;Family;0.9894230961799622
3026;IMG_20190225_094652.JPG;Family;0.9997602105140686
3027;IMG_20190225_114051.JPG;Family;0.9992561936378479
3028;IMG_20190401_122319.JPG;Family;0.9997461438179016
3029;IMG_20190605_134740.JPG;Family;0.9999938011169434
3030;IMG_20190614_105110.jpg;Family;0.9995790123939514
3031;IMG_20190626_212720_1.JPG;Family;0.999967098236084
3032;IMG_20190917_161843.JPG;Family;0.8378225564956665
3033;IMG_20191015_180841.JPG;Work;0.005675986874848604
3034;IMG_20191021_122807.jpg;Family;0.999998927116394
3035;IMG_20191028_173513.JPG;Work;0.7638162970542908
3036;IMG_20191209_181857.JPG;Work;0.004011384677141905
3037;IMG_20200107_120851.jpg;Family;1.0
3038;IMG_20200203_114805.JPG;Work;0.013911200687289238
3039;IMG_20200311_114638.JPG;Family;0.999886155128479
3040;IMG_20200422_102731.JPG;Work;0.35558024048805237
3041;IMG_20200519_101846.JPG;Work;0.07165486365556717
3042;IMG_20200529_110606.JPG;Family;1.0
3043;IMG_20200713_104129.JPG;Family;0.9999417066574097
3044;IMG_20200729_103239.JPG;Work;0.13257215917110443
3045;IMG_20200819_155750.JPG;Family;0.9999994039535522
3046;IMG_20170429_145104.JPG;Family;0.9999982118606567
3047;IMG_20190726_135840.JPG;Family;0.9385955929756165
3048;IMG_20160614_213533.JPG;Family;0.9999865293502808
3049;IMG_20160716_145442.JPG;Family;0.9989443421363831
3050;IMG_20151216_203849.JPG;Family;1.0
3051;IMG_20150813_121645.JPG;Family;1.0
3052;IMG_20160503_115844.JPG;Work;0.010572562925517559
3053;IMG_20151104_123925.JPG;Family;1.0
3054;IMG_20160712_184244.JPG;Family;0.9979275465011597
3055;IMG_20160501_090011.JPG;Family;1.0
3056;IMG_20160926_123807.JPG;Work;4.274619325173035e-09
3057;IMG_20160723_172841.JPG;Family;1.0
3058;IMG_20160625_144746_1.JPG;Family;0.9999706745147705
3059;IMG_20160610_133205.JPG;Work;4.461013895558244e-16
3060;IMG_20170324_140140.JPG;Work;0.0018303693505004048
3061;IMG_20160629_094247_1.JPG;Work;0.00103873445186764
3062;IMG_20160802_231711_1.JPG;Family;0.9883366227149963
3063;IMG_20151103_135729.JPG;Work;0.5227383375167847
3064;IMG_20161126_094813.JPG;Work;0.6913611888885498
3065;IMG_20170221_154534.JPG;Family;0.9999895095825195
3066;IMG_20170406_145532.JPG;Family;1.0
3067;IMG_20160531_113932.JPG;Work;0.2929443120956421
3068;IMG_20150914_132341.JPG;Family;0.9996470212936401
3069;IMG_20150917_222433.JPG;Family;0.999086856842041
3070;IMG_20160620_170942.JPG;Work;0.02471439354121685
3071;IMG_20160422_135358.JPG;Work;3.42565590472077e-06
3072;IMG_20170715_100349.JPG;Work;0.6144465804100037
3073;IMG_20150816_201816.JPG;Work;0.11862803995609283
3074;IMG_20160617_171251.JPG;Work;0.7351559400558472
3075;IMG_20160629_110519_1.JPG;Work;0.001413797726854682
3076;IMG_20160707_071947.JPG;Work;2.983061131445197e-09
3077;IMG_20171123_170251.JPG;Family;0.999954104423523
3078;IMG_20171123_171614.JPG;Family;1.0
3079;IMG_20171124_230937.JPG;Family;1.0
3080;IMG_20180126_160412.JPG;Family;0.8365688323974609
3081;IMG_20180207_102257.JPG;Work;2.3491335014114156e-05
3082;IMG_20180210_135211.JPG;Family;1.0
3083;IMG_20180219_132538.JPG;Family;0.892759382724762
3084;IMG_20180318_172720.JPG;Family;1.0
3085;IMG_20180327_183034.JPG;Work;0.010574149899184704
3086;IMG_20180401_154014.JPG;Family;0.9992827773094177
3087;IMG_20180423_161626.JPG;Family;0.9961691498756409
3088;IMG_20180504_170304.JPG;Family;0.9721425175666809
3089;IMG_20180504_170624.JPG;Work;0.24303551018238068
3090;IMG_20180703_122156.jpg;Work;0.0008127162582240999
3091;IMG_20180830_132427.JPG;Family;0.9941989183425903
3092;IMG_20180807_122736.JPG;Family;0.9994233846664429
3093;IMG_20180831_104945.jpg;Family;0.8282188773155212
3094;IMG_20180926_120205.jpg;Work;0.00036159122828394175
3095;IMG_20181019_175021.JPG;Family;1.0
3096;IMG_20200610_085346.JPG;Family;0.9985480904579163
3097;IMG_20190117_104428.JPG;Family;0.977607011795044
3098;IMG_20190124_150553.JPG;Work;0.001289802952669561
3099;IMG_20190225_085627.JPG;Work;0.0010456702439114451
3100;IMG_20190307_123032.jpg;Work;0.3756524920463562
3101;IMG_20190422_163343.JPG;Family;0.8747317790985107
3102;IMG_20190510_164640.JPG;Family;1.0
3103;IMG_20190531_120407.JPG;Family;0.9984673857688904
3104;IMG_20190624_215011.JPG;Family;0.9633831977844238
3105;IMG_20191016_134156.JPG;Work;0.048867661505937576
3106;IMG_20191124_160109.JPG;Work;0.18220622837543488
3107;IMG_20191128_150206.JPG;Family;0.8205849528312683
3108;IMG_20191211_155154.jpg;Work;0.02674911543726921
3109;IMG_20200228_103411.JPG;Work;0.16735057532787323
3110;IMG_20200410_092311.JPG;Work;0.4034726917743683
3111;IMG_20200430_100249.JPG;Work;0.6394256949424744
3112;IMG_20200602_124644.JPG;Family;0.9482936263084412
3113;IMG_20200625_184419.JPG;Work;0.16584624350070953
3114;IMG_20200707_214249.JPG;Family;0.9994282126426697
3115;IMG_20200717_143534.JPG;Work;0.3557523190975189
3116;IMG_20200825_091719.jpg;Family;0.9999442100524902
3117;IMG_20200911_114923.JPG;Work;0.004035757854580879
3118;IMG_20160107_173716.JPG;Family;0.9999779462814331
3119;IMG_20170210_113453.jpg;Family;0.8385937809944153
3120;IMG_20160413_185002.JPG;Work;0.7799471616744995
3121;IMG_20170716_130238.JPG;Family;1.0
3122;IMG_20170208_191437.JPG;Family;0.9283527135848999
3123;IMG_20160603_114420.JPG;Work;4.24832254607415e-14
3124;IMG_20160713_154259.JPG;Family;0.9879482984542847
3125;IMG_20160624_095534.JPG;Family;0.9998898506164551
3126;IMG_20160423_160631.JPG;Family;0.8742924928665161
3127;IMG_20161204_164233.JPG;Family;0.9679092168807983
3128;IMG_20160216_143233.JPG;Work;0.009036030620336533
3129;IMG_20160721_161900.JPG;Work;0.7125532031059265
3130;IMG_20160527_171244_2.JPG;Work;0.00014057887892704457
3131;IMG_20200609_114932.JPG;Work;0.12245567888021469
3132;IMG_20160730_131159.JPG;Work;0.03766573593020439
3133;IMG_20160502_150014.JPG;Family;1.0
3134;IMG_20160416_192357.JPG;Family;1.0
3135;IMG_20160502_124935.JPG;Family;1.0
3136;IMG_20160430_152215.JPG;Family;0.9983888864517212
3137;IMG_20160107_152504.JPG;Family;1.0
3138;IMG_20160627_184937_1.JPG;Family;0.9999889135360718
3139;IMG_20160615_140054_1.JPG;Work;0.4393608570098877
3140;IMG_20170211_121223.JPG;Family;1.0
3141;IMG_20160716_144401.JPG;Family;0.9985241293907166
3142;IMG_20160531_113948.JPG;Family;0.9736343026161194
3143;IMG_20160614_201410.JPG;Family;1.0
3144;IMG_20160625_144701_1.JPG;Family;0.9999953508377075
3145;IMG_20161106_122118.JPG;Family;0.9999998807907104
3146;IMG_20160523_143304.JPG;Family;0.9996912479400635
3147;IMG_20160910_125846.JPG;Family;1.0
3148;IMG_20170808_164348.jpg;Work;1.2650436076455662e-07
3149;IMG_20170901_100303.JPG;Family;1.0
3150;IMG_20170903_173748.JPG;Family;0.9998728036880493
3151;IMG_20171014_124137.JPG;Family;0.9999518394470215
3152;IMG_20171018_211305.JPG;Family;0.9999995231628418
3153;IMG_20171115_162318.JPG;Family;0.8506128787994385
3154;IMG_20171123_164445.JPG;Family;0.9999997615814209
3155;IMG_20171123_171222.JPG;Family;0.999968409538269
3156;IMG_20171123_171652.JPG;Family;1.0
3157;IMG_20171216_155029.JPG;Family;0.9983660578727722
3158;IMG_20180122_181537.JPG;Family;0.999634861946106
3159;IMG_20180210_135127.JPG;Family;0.999991774559021
3160;IMG_20180323_121157.jpg;Family;1.0
3161;IMG_20180401_175757.JPG;Family;0.999953031539917
3162;IMG_20180503_182741.JPG;Work;1.723338027659338e-05
3163;IMG_20180504_170507.JPG;Family;0.9996392726898193
3164;IMG_20180509_102539.JPG;Family;1.0
3165;IMG_20180623_145201.JPG;Family;1.0
3166;IMG_20180715_190954_1.JPG;Family;1.0
3167;IMG_20180830_131912.JPG;Family;0.9816131591796875
3168;IMG_20180912_122357.JPG;Work;0.4449928402900696
3169;IMG_20181006_181256.JPG;Family;1.0
3170;IMG_20181013_125337.JPG;Family;1.0
3171;IMG_20181019_212748.JPG;Family;0.9947172999382019
3172;IMG_20190124_113634.JPG;Work;0.004530932288616896
3173;IMG_20190124_125757.JPG;Family;0.9946050047874451
3174;IMG_20190203_184915.JPG;Family;1.0
3175;IMG_20190205_070637.jpg;Family;0.9196630120277405
3176;IMG_20190206_095720.JPG;Work;0.7093000411987305
3177;IMG_20190212_122718.JPG;Family;0.9999088048934937
3178;IMG_20190219_112203.JPG;Family;0.9966146349906921
3179;IMG_20190220_143139.JPG;Work;0.7229825854301453
3180;IMG_20190221_141522.JPG;Work;0.00013275477977003902
3181;IMG_20190225_090305.JPG;Work;4.487245678319596e-05
3182;IMG_20190319_190639.JPG;Work;0.6806910634040833
3183;IMG_20190319_220509.JPG;Family;0.973589301109314
3184;IMG_20190329_142856.jpg;Family;0.9140750169754028
3185;IMG_20190507_150154.JPG;Family;0.9998558759689331
3186;IMG_20190523_121042.JPG;Work;0.499635249376297
3187;IMG_20190531_115840.JPG;Family;1.0
3188;IMG_20190601_101655.jpg;Family;1.0
3189;IMG_20190605_122212.JPG;Work;0.22765463590621948
3190;IMG_20190628_092319.jpg;Family;0.9999971389770508
3191;IMG_20190902_153643.JPG;Family;0.9978949427604675
3192;IMG_20190913_173938.JPG;Family;0.9999986886978149
3193;IMG_20191005_101125.JPG;Work;0.08660350739955902
3194;IMG_20191005_173847.JPG;Family;1.0
3195;IMG_20191012_114947.jpg;Family;1.0
3196;IMG_20191015_164432.JPG;Family;0.9978603720664978
3197;IMG_20191016_134140.JPG;Work;0.06344906240701675
3198;IMG_20191017_170217.JPG;Family;0.8766391277313232
3199;IMG_20191022_200652.JPG;Work;0.0037543133366853
3200;IMG_20191126_170318.JPG;Work;0.001409138785675168
3201;IMG_20191217_203427.JPG;Family;1.0
3202;IMG_20200422_103254.JPG;Work;0.159605473279953
3203;IMG_20200602_124626.JPG;Family;0.9998359680175781
3204;IMG_20200609_152340.JPG;Work;0.5522050261497498
3205;IMG_20200706_100754.JPG;Family;0.984863817691803
3206;IMG_20200804_172140.JPG;Family;0.9222924113273621
3207;IMG_20200819_162231.JPG;Work;0.0007726405165158212
3208;IMG_20200825_095232.jpg;Work;1.2830861373380742e-10
3209;IMG_20200830_200131.JPG;Family;1.0
3210;IMG_20200911_114656.JPG;Work;7.642873242730275e-05
3211;IMG_20200911_114900.JPG;Work;0.0063286940567195415
3212;IMG_20161024_181329.JPG;Work;0.08915118128061295
3213;IMG_20160710_124418_1.JPG;Work;7.219848339445889e-05
3214;IMG_20160416_192326.JPG;Family;0.9999555349349976
3215;IMG_20160507_212145.JPG;Family;0.9999986886978149
3216;IMG_20151031_152614.JPG;Family;1.0
3217;IMG_20160614_210228.JPG;Family;0.9999998807907104
3218;IMG_20170109_182712.JPG;Work;3.3909354897332378e-06
3219;IMG_20160817_065943.JPG;Family;1.0
3220;IMG_20190826_131203.jpg;Work;3.5899765293834207e-07
3221;IMG_20150825_164644.JPG;Family;1.0
3222;IMG_20170131_085307.JPG;Family;0.9997920393943787
3223;IMG_20160531_092414.JPG;Work;0.4778504967689514
3224;IMG_20151109_193631.JPG;Work;0.051388658583164215
3225;IMG_20160803_144511.JPG;Family;0.9553855657577515
3226;IMG_20151105_212605.JPG;Family;0.9999996423721313
3227;IMG_20160616_190413.JPG;Family;0.9999991655349731
3228;IMG_20160609_172220.JPG;Work;0.15173423290252686
3229;IMG_20170619_160345.JPG;Family;0.9992697834968567
3230;IMG_20160721_162729.JPG;Family;0.9987784028053284
3231;IMG_20170626_140756.JPG;Work;0.009613128378987312
3232;IMG_20150825_165005.JPG;Family;1.0
3233;IMG_20160814_145515.JPG;Family;1.0
3234;IMG_20160117_184240.JPG;Family;0.9966999888420105
3235;IMG_20160701_100139_1.JPG;Family;0.8377845883369446
3236;IMG_20161015_161420.JPG;Family;1.0
3237;IMG_20160410_162841.JPG;Family;0.9998669624328613
3238;IMG_20170313_090108.JPG;Work;0.7060925364494324
3239;IMG_20150726_152843.JPG;Family;1.0
3240;IMG_20160502_124126.JPG;Family;0.9999998807907104
3241;IMG_20190902_084432.JPG;Family;1.0
3242;IMG_20161204_123620.jpg;Family;1.0
3243;IMG_20171110_112740.JPG;Family;0.9999997615814209
3244;IMG_20171112_164523.JPG;Family;0.9965157508850098
3245;IMG_20171115_164732.JPG;Family;0.9999983310699463
3246;IMG_20180102_155108.JPG;Family;1.0
3247;IMG_20180110_193617.JPG;Family;0.9354772567749023
3248;IMG_20180120_163928.JPG;Family;0.999993085861206
3249;IMG_20180207_113418.JPG;Work;0.06317877024412155
3250;IMG_20180207_121706.JPG;Family;0.9999018907546997
3251;IMG_20180407_170713.JPG;Family;0.9999939203262329
3252;IMG_20180510_161159.JPG;Family;0.9999998807907104
3253;IMG_20180530_131922.JPG;Family;0.9229693412780762
3254;IMG_20180604_170419.JPG;Family;0.9999388456344604
3255;IMG_20180626_101422.JPG;Family;0.9954328536987305
3256;IMG_20180703_122425.jpg;Work;0.00032852316508069634
3257;IMG_20180830_131944.JPG;Family;0.9998441934585571
3258;IMG_20180906_183010.JPG;Family;0.9872271418571472
3259;IMG_20181006_153038_1.JPG;Family;0.9999940395355225
3260;IMG_20181008_105310.JPG;Work;0.417508602142334
3261;IMG_20181108_115505.JPG;Family;0.9999953508377075
3262;IMG_20181120_075703.JPG;Family;0.8292200565338135
3263;IMG_20181123_101247.JPG;Work;0.012717983685433865
3264;IMG_20181124_205750.JPG;Work;0.4819410443305969
3265;IMG_20181205_082500.jpg;Work;1.8898676898970734e-06
3266;IMG_20181210_125750.jpg;Work;0.06994621455669403
3267;IMG_20181211_175444.jpg;Family;0.9999798536300659
3268;IMG_20181221_120205.jpg;Work;0.5327304005622864
3269;IMG_20181225_193837.JPG;Family;0.992708146572113
3270;IMG_20190117_190614.JPG;Family;0.9961420893669128
3271;IMG_20190212_122841.JPG;Family;0.8303886651992798
3272;IMG_20190221_121441.JPG;Work;0.0016910599078983068
3273;IMG_20190328_190757.JPG;Family;0.9999983310699463
3274;IMG_20190523_121019.JPG;Work;0.29491522908210754
3275;IMG_20190903_140840.JPG;Family;0.8730607032775879
3276;IMG_20191010_132839.jpg;Family;0.9899865984916687
3277;IMG_20191105_101009.JPG;Work;0.3850861191749573
3278;IMG_20200107_133510.JPG;Family;0.9175452589988708
3279;IMG_20200602_121128.JPG;Work;9.787748422240838e-05
3280;IMG_20200609_131017.JPG;Family;0.991775631904602
3281;IMG_20200702_160740.jpg;Family;0.9777920246124268
3282;IMG_20200804_171649.JPG;Work;0.02321920357644558
3283;IMG_20200807_120809.JPG;Work;3.825245221378282e-05
3284;IMG_20200825_102533.jpg;Work;0.02121831849217415
3285;IMG_20200911_115645.JPG;Work;0.006213007960468531
3286;IMG_20160623_092912.JPG;Family;0.9999992847442627
3287;IMG_20160701_100138_1.JPG;Family;0.9999978542327881
3288;IMG_20160627_183722.JPG;Family;1.0
